"Adipose Tissue","Adipose Tissue_meanFrequency","Muscle","Muscle_meanFrequency","Blood Vessel","Blood Vessel_meanFrequency","Heart","Heart_meanFrequency","Uterus","Uterus_meanFrequency","Vagina","Vagina_meanFrequency","Breast","Breast_meanFrequency","Skin","Skin_meanFrequency","Salivary Gland","Salivary Gland_meanFrequency","Brain","Brain_meanFrequency","Adrenal Gland","Adrenal Gland_meanFrequency","Thyroid","Thyroid_meanFrequency","Lung","Lung_meanFrequency","Spleen","Spleen_meanFrequency","Pancreas","Pancreas_meanFrequency","Esophagus","Esophagus_meanFrequency","Stomach","Stomach_meanFrequency","Colon","Colon_meanFrequency","Small Intestine","Small Intestine_meanFrequency","Prostate","Prostate_meanFrequency","Testis","Testis_meanFrequency","Nerve","Nerve_meanFrequency","Blood","Blood_meanFrequency","Pituitary","Pituitary_meanFrequency","Ovary","Ovary_meanFrequency","Liver","Liver_meanFrequency","Kidney","Kidney_meanFrequency","Bladder","Bladder_meanFrequency"
"Janibacter melonis","5.17602123702422","Nodularia sphaerocarpa","1.8462421642764","Gryllotalpicola protaetiae","5.37241577254902","Microbacterium lemovicicum","1.34092053268765","Haematobacter massiliensis","3.51257862318841","Haemophilus influenzae","3.75957533783784","Georgenia yuyongxinii","1.29468624161074","Hymenobacter tibetensis","7.863224848","Ottowia testudinis","0.575749102564103","Neisseria elongata","0.946210995762712","Leptotrichia hofstadii","0.454260330578512","Ignavigranum ruoffiae","0.362127056","Kingella oralis","6.02271639194139","Gemmobacter fulva","2.46949387665198","Haemophilus parahaemolyticus","3.36623156050955","Janthinobacterium agaricidamnosum","0.788874821298322","Hymenobacter radiodurans","1.15775351906158","Haemophilus haemolyticus","8.533349437751","Klebsiella pneumoniae","8.0683874301676","Flavobacterium kingsejongi","1.62019103004292","Nodularia sphaerocarpa","0.988815481049563","Haemophilus parahaemolyticus","19.8958815410385","Inhella inkyongensis","1.25765116573034","Lactobacillus paragasseri","7.35355119850187","Ideonella dechloratans","3.09405976878613","Granulicatella adiacens","4.52619585253456","Jeotgalibaca porci","0.500651927710843","Cytophaga hutchinsonii","0.327497368421053"
"Janthinobacterium agaricidamnosum","0.738321531141868","Nosocomiicoccus ampullae","4.06136827900913","Haematobacter massiliensis","4.27939297254902","Microbacterium liquefaciens","1.58199024213075","Haemophilus haemolyticus","13.9700706521739","Haemophilus parahaemolyticus","2.36016135135135","Gephyromycinifex aptenodytis","1.2673541163311","Ideonella dechloratans","3.547202936","Paenarthrobacter nicotinovorans","0.537237243589744","Neisseria macacae","1.63738093220339","Leptotrichia shahii","0.198142851239669","Ilumatobacter coccineus","0.689727472","Klebsiella huaxiensis","0.470760915750916","Geobacillus kaustophilus","2.30542721762115","Haemophilus pittmaniae","7.03686308917197","Janthinobacterium lividum","2.77041897155361","Hymenobacter sedentarius","3.74319583577713","Haemophilus influenzae","2.12871558232932","Klebsiella quasipneumoniae","0.734594301675978","Flavobacterium nackdongense","0.874835536480687","Nosocomiicoccus ampullae","1.26334548104956","Haemophilus pittmaniae","16.40539","Intrasporangium calvum","2.22648016853933","Lactobacillus taiwanensis","1.79365011235955","Ignavigranum ruoffiae","2.77850312138728","Gryllotalpicola protaetiae","0.264073041474654","Jeotgalibacillus malaysiensis","0.207110843373494","Dactylosporangium aurantiacum","0.198641578947368"
"Janthinobacterium lividum","2.49188801903114","Nostoc edaphicum","4.37674228161669","Haemophilus haemolyticus","28.4000244784314","Microbacterium lushaniae","1.41867023002421","Haemophilus influenzae","6.15444847826087","Haemophilus pittmaniae","10.4084196621622","Glutamicibacter creatinolyticus","0.932391767337808","Ignavigranum ruoffiae","0.568338736","Pandoraea commovens","0.367190384615385","Neisseria sicca","1.42660362288136","Leptotrichia wadei","0.445835041322314","Inhella inkyongensis","1.103290416","Klebsiella michiganensis","2.23905102564103","Geobacillus subterraneus","1.06884859030837","Hafnia paralvei","0.603684267515924","Janthinobacterium svalbardensis","18.0951570459519","Hymenobacter swuensis","2.36515413489736","Haemophilus parahaemolyticus","6.91573050870147","Klebsiella variicola","3.83646251396648","Flavobacterium panici","0.982013433476395","Nostoc edaphicum","1.56331912536443","Hafnia alvei","2.28540457286432","Janibacter indicus","8.90042931179775","Lactococcus cremoris","1.55179119850187","Ilumatobacter coccineus","0.547512312138728","Haematobacter massiliensis","6.10047949308756","Kaistella carnis","0.572090963855422","Dactylosporangium vinaceum","0.343042105263158"
"Janthinobacterium svalbardensis","25.9211845674741","Novosphingobium aromaticivorans","1.34660060495437","Haemophilus influenzae","4.59851781882353","Microbacterium luteum","0.598180108958838","Haemophilus parahaemolyticus","3.40605891304348","Halothiobacillus neapolitanus","0.273848445945946","Glutamicibacter halophytocola","1.24753729306488","Ilumatobacter coccineus","1.290516008","Pantoea agglomerans","0.725082884615385","Neisseria subflava","5.44036389830509","Leucobacter triazinivorans","0.543711404958678","Intrasporangium calvum","2.303503072","Klebsiella oxytoca","1.14634435897436","Geobacillus thermocatenulatus","0.637507577092511","Halothiobacillus neapolitanus","0.353754808917197","Janthinobacterium tructae","19.323505134938","Hymenobacter tibetensis","3.77075838709677","Haemophilus pittmaniae","6.82350054886211","Kluyveromyces lactis","7.29144776536313","Flavobacterium psychrophilum","3.24076845493562","Novosphingobium aromaticivorans","1.05779699708455","Hartmannibacter diazotrophicus","0.338029949748744","Janibacter melonis","7.27396116573034","Lactococcus lactis","2.90501453183521","Inhella inkyongensis","1.25984208092486","Haemophilus aegyptius","0.268581935483871","Kaistella jeonii","0.311568915662651","Deep-sea thermophilic phage D6E","0.789473684210526"
"Janthinobacterium tructae","11.9194247231834","Novosphingobium decolorationis","0.781472242503259","Haemophilus parahaemolyticus","9.30045520784314","Microbacterium oleivorans","3.56238129539952","Haemophilus pittmaniae","24.9494163043478","Hankyongella ginsenosidimutans","0.311467635135135","Glutamicibacter nicotianae","1.34261724832215","Immundisolibacter cernigliae","0.22000056","Pantoea eucrina","0.359954807692308","Neomicrococcus aestuarii","2.17870478813559","Leuconostoc carnosum","0.919307107438017","Janibacter indicus","8.583093008","Klebsiella pneumoniae","5.905031996337","Geobacillus thermodenitrificans","0.702597268722467","Hankyongella ginsenosidimutans","0.336597802547771","Jatrophihabitans telluris","1.30803076586433","Ideonella dechloratans","2.8573808797654","Hankyongella ginsenosidimutans","0.223709759036145","Kluyveromyces marxianus","1.05082815642458","Flavonifractor plautii","0.808332017167382","Novosphingobium decolorationis","1.03405014577259","Hathewaya histolytica","4.24473621440536","Janthinobacterium agaricidamnosum","0.785711587078652","Lancefieldella parvula","2.14932438202247","Intrasporangium calvum","2.22754936416185","Haemophilus haemolyticus","6.64255294930876","Kazachstania naganishii","2.1667756626506","Deinococcus ficus","0.313368947368421"
"Jatrophihabitans telluris","1.46339308823529","Novosphingobium ginsenosidimutans","0.685817314211213","Haemophilus pittmaniae","8.53662385098039","Microbacterium paludicola","0.347449406779661","Hafnia paralvei","0.337101956521739","Hartmannibacter diazotrophicus","0.295743175675676","Glutamicibacter protophormiae","0.56823158836689","Inhella inkyongensis","1.2443284","Pantoea stewartii","0.236225769230769","Nesterenkonia pannonica","2.59955853813559","Leuconostoc citreum","3.53489223140496","Janibacter melonis","3.735897536","Klebsiella quasipneumoniae","0.485701666666667","Geobacillus virus E2","0.767203788546255","Hartmannibacter diazotrophicus","0.263141242038217","Jeotgalibaca porci","0.509120335521517","Ignavigranum ruoffiae","0.34944853372434","Hartmannibacter diazotrophicus","0.278681927710843","Kocuria flava","8.60487888268156","Fluviibacter phosphoraccumulans","0.267517339055794","Novosphingobium ginsenosidimutans","0.697335102040816","Herbaspirillum hiltneri","6.54618664991625","Janthinobacterium lividum","2.76238073033708","Latilactobacillus sakei","1.61996397003745","Janibacter indicus","14.725859017341","Haemophilus influenzae","1.8492102764977","Kineococcus radiotolerans","6.85313662650602","Deinococcus geothermalis","1.14560789473684"
"Jeotgalibaca porci","0.849268719723183","Novosphingobium pentaromativorans","0.785744706649283","Hankyongella ginsenosidimutans","0.275627450980392","Microbacterium resistens","0.455161888619855","Halothiobacillus neapolitanus","0.283021014492754","Hathewaya histolytica","2.64057837837838","Gordonia amicalis","0.467794608501119","Intrasporangium calvum","3.56986336","Paraburkholderia aromaticivorans","0.937716858974359","Neurospora crassa","16.1587934745763","Leuconostoc gelidum","1.04375867768595","Janthinobacterium agaricidamnosum","6.584429696","Klebsiella variicola","1.90132866300366","Geobacillus virus E3","0.665198237885463","Hathewaya histolytica","2.2432051910828","Kaistella carnis","0.58852875273523","Ilumatobacter coccineus","1.70895750733138","Hathewaya histolytica","3.65607447121821","Kocuria indica","12.8768454748603","Frankia alni","0.584489399141631","Novosphingobium pentaromativorans","0.869768221574344","Herbaspirillum huttiense","0.406528358458961","Janthinobacterium svalbardensis","33.2856038904494","Lautropia mirabilis","13.3956115730337","Janibacter melonis","5.02938265895954","Haemophilus parahaemolyticus","12.1281044239631","Kingella oralis","1.76718265060241","Deinococcus gobiensis","0.554221578947368"
"Jinshanibacter zhutongyuii","0.252685588235294","Novosphingobium resinovorum","4.13118217731421","Hartmannibacter diazotrophicus","0.35072062745098","Microbacterium sediminis","2.87233434624697","Hartmannibacter diazotrophicus","0.292891956521739","Herbaspirillum huttiense","0.376904324324324","Gordonia bronchialis","11.9352818120805","Janibacter indicus","9.972005696","Paraburkholderia fungorum","3.46535801282051","Niallia circulans","3.31924402542373","Leuconostoc mesenteroides","0.459127066115702","Janthinobacterium lividum","2.246724032","Kluyveromyces lactis","2.12997582417582","Geobacillus zalihae","3.06180453744493","Herbaspirillum hiltneri","1.92342589171975","Kaistella jeonii","0.324995485047411","Immundisolibacter cernigliae","0.194870029325513","Herbaspirillum robiniae","0.437276050870147","Kocuria palustris","26.6240244134078","Frankia inefficax","0.543407811158798","Novosphingobium resinovorum","3.57942142857143","Herbaspirillum robiniae","0.444259430485762","Janthinobacterium tructae","14.9339856039326","Lawsonella clevelandensis","37.8526545318352","Janthinobacterium agaricidamnosum","0.548307398843931","Haemophilus pittmaniae","7.45535917050691","Klebsiella africana","1.28768590361446","Deinococcus radiopugnans","0.627177894736842"
"Kaistella carnis","1.37239661764706","Occultella kanbiaonis","0.337700560625815","Hathewaya histolytica","4.62568669019608","Microcella flavibacter","2.43031507263923","Hathewaya histolytica","2.32980384057971","Herbaspirillum robiniae","0.25699972972973","Gordonia hongkongensis","0.858410178970917","Janibacter melonis","6.613735056","Paracoccus aminovorans","1.25224435897436","Nocardioides anomalus","0.946672923728814","Lichenicola cladoniae","0.337754421487603","Janthinobacterium svalbardensis","17.655536544","Kluyveromyces marxianus","1.78277179487179","Geodermatophilus obscurus","16.5623202643172","Herbaspirillum huttiense","0.467928630573248","Kazachstania naganishii","2.89532595185996","Inhella inkyongensis","1.15752929618768","Herbaspirillum seropedicae","0.510492985274431","Kosakonia cowanii","1.49315737430168","Frigidibacter mobilis","0.377136051502146","Occultella kanbiaonis","0.278850029154519","Herminiimonas arsenitoxidans","2.93555909547739","Jatrophihabitans telluris","2.38875619382022","Leclercia adecarboxylata","0.733962397003745","Janthinobacterium lividum","2.12828936416185","Hartmannibacter diazotrophicus","0.278632073732719","Klebsiella huaxiensis","0.450749638554217","Delftia lacustris","138.360858947368"
"Kaistella jeonii","0.450658702422145","Ogataea parapolymorpha","6.87273146023468","Herbaspirillum hiltneri","2.12048804705882","Micrococcus luteus","15.8168444794189","Herbaspirillum huttiense","0.217640869565217","Herbaspirillum seropedicae","0.468141013513514","Gordonia otitidis","0.481546935123043","Janthinobacterium agaricidamnosum","1.135220464","Paracoccus contaminans","0.983572371794872","Nocardioides aquaticus","3.1360961440678","Ligilactobacillus salivarius","11.0616683471074","Janthinobacterium tructae","12.25344136","Kocuria flava","7.35956838827839","Georgenia faecalis","6.31098872246696","Herbaspirillum robiniae","0.345417738853503","Kineococcus radiotolerans","9.93524896425966","Intrasporangium calvum","3.31902041055718","Herbinix luporum","0.685673761713521","Kovacikia minuta","1.65771849162011","Fusarium fujikuroi","18.3404474678112","Ogataea parapolymorpha","1.51914381924198","Hoylesella enoeca","0.491746901172529","Jeotgalibaca porci","0.798418904494382","Leifsonia xyli","1.28921700374532","Janthinobacterium svalbardensis","21.9678942196532","Hathewaya histolytica","2.86090235023041","Klebsiella michiganensis","3.17741795180723","Denitratisoma oestradiolicum","0.623597368421053"
"Kazachstania naganishii","3.40091480968858","Ornithinimicrobium avium","1.28865512385919","Herbaspirillum huttiense","0.482847505882353","Micrococcus yunnanensis","52.4633078208232","Herbaspirillum robiniae","0.56823884057971","Herminiimonas arsenitoxidans","1.7927127027027","Gordonia polyisoprenivorans","13.3210235346756","Janthinobacterium lividum","2.7014421464544","Paracoccus marcusii","4.53997948717949","Nocardioides coralli","0.596537542372881","Limosilactobacillus fermentum","2.32164896694215","Jatrophihabitans telluris","2.975716624","Kocuria indica","17.5612732967033","Georgenia wutianyii","1.88395171806167","Herbaspirillum seropedicae","0.671910063694268","Kingella oralis","2.03857902261123","Janibacter indicus","7.11180167155425","Herminiimonas arsenitoxidans","2.03644109772423","Kribbella qitaiheensis","0.266932960893855","Fusarium graminearum","21.9818272961373","Ornithinimicrobium avium","0.967672623906705","Hoyosella subflava","0.326152579564489","Kaistella carnis","0.930351615168539","Leptothrix cholodnii","1.98449029962547","Janthinobacterium tructae","13.5394489595376","Herbaspirillum huttiense","0.488247419354839","Klebsiella pneumoniae","2.95038096385542","Dermabacter vaginalis","1.15797368421053"
"Kineococcus radiotolerans","2.00765056228374","Ornithinimicrobium ciconiae","1.98944241199478","Herbaspirillum robiniae","0.419388674509804","Microcoleus vaginatus","16.673850496368","Herminiimonas arsenitoxidans","1.80405442028985","Hoylesella enoeca","0.382768581081081","Granulicatella adiacens","5.12090917225951","Janthinobacterium svalbardensis","18.804677648","Paracoccus mutanolyticus","0.565421474358974","Nocardioides cynanchi","0.331082627118644","Limosilactobacillus vaginalis","15.3207562396694","Jeotgalibaca porci","2.453440032","Kocuria palustris","17.5808737545788","Georgenia yuyongxinii","0.721247533039648","Herminiimonas arsenitoxidans","3.27891420382166","Klebsiella huaxiensis","0.346611750547046","Janibacter melonis","5.21840363636364","Hoylesella enoeca","0.562013145917001","Labilithrix luteola","0.846009106145251","Fusarium venenatum","10.3210363519313","Ornithinimicrobium ciconiae","1.10837927113703","Human endogenous retrovirus K","0.864321608040201","Kaistella jeonii","0.393246488764045","Leptotrichia buccalis","0.714778951310861","Jatrophihabitans telluris","1.9480498265896","Herbaspirillum robiniae","0.460879493087558","Kluyvera ascorbata","4.31774915662651","Dermacoccus nishinomiyaensis","4.12924157894737"
"Kingella oralis","1.41536237024221","Ornithinimicrobium flavum","2.24720449804433","Herbaspirillum seropedicae","0.66447617254902","Microlunatus elymi","1.98544563268765","Hoylesella enoeca","0.342601449275362","Hoyosella subflava","0.167422364864865","Gryllotalpicola protaetiae","0.314297673378076","Janthinobacterium tructae","18.799693672","Paracoccus sanguinis","1.26825134615385","Nocardioides dokdonensis","1.28100021186441","Luteipulveratus mongoliensis","0.472254256198347","Jonesia denitrificans","0.264198528","Kosakonia cowanii","1.51660192307692","Gephyromycinifex aptenodytis","3.60499704845815","Hoylesella enoeca","0.665165987261147","Klebsiella michiganensis","8.03291577680525","Janthinobacterium agaricidamnosum","1.23566302052786","Hoyosella subflava","0.21813641231593","Lachancea thermotolerans","0.78548687150838","Fusarium verticillioides","39.4725327038627","Ornithinimicrobium flavum","2.87767265306122","Humibacter ginsenosidimutans","0.52166716917923","Kazachstania naganishii","2.44679745786517","Leptotrichia hofstadii","0.461376891385768","Jeotgalibaca porci","0.654224566473988","Herminiimonas arsenitoxidans","1.87921161290323","Kluyveromyces lactis","2.99593325301205","Devosia beringensis","0.758066842105263"
